"fecha_operacion","dia_semana","edicion","ruta","unidad","direccion_viaje","paradero","hora_programada","hora_real","personas_subieron","personas_bajaron","ahorro_unitario_mxn","impacto_economico_total_mxn","km_recorridos_por_sentido"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Base Forum","12:05:00","2026-03-01 12:02:00",0,0,22,0,"24.85"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Paradero Playa Tortugas","12:10:00","2026-03-01 12:05:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Paradero Playa Langosta","12:15:00","2026-03-01 12:07:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Paradero Playa Las Perlas","12:20:00","2026-03-01 12:10:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Parada Bodega Aurrera Tierra Maya","12:47:00","2026-03-01 12:36:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Parada Paseos Kusamil","12:55:00","2026-03-01 12:41:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Base de 3 Reyes","12:58:00","2026-03-01 12:43:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Base de 3 Reyes","13:00:00","2026-03-01 13:00:00",13,0,22,286,"24.85"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Parada Paseos Kusamil","13:05:00","2026-03-01 13:04:00",8,0,22,176,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Parada Bodega Aurrera Tierra Maya","13:10:00","2026-03-01 13:10:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Paradero Playa Las Perlas","13:41:00","2026-03-01 13:38:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Paradero Playa Langosta","13:45:00","2026-03-01 13:41:00",1,6,22,22,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Paradero Playa Tortugas","13:48:00","2026-03-01 13:43:00",0,11,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Base Forum","13:52:00","2026-03-01 13:48:00",0,5,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Base Forum","12:05:00","2026-03-01 14:02:00",0,0,22,0,"24.85"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Paradero Playa Tortugas","14:10:00","2026-03-01 14:06:00",6,0,22,132,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Paradero Playa Langosta","14:15:00","2026-03-01 14:08:00",0,6,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Paradero Playa Las Perlas","14:20:00","2026-03-01 14:13:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Base de 3 Reyes","16:00:00","2026-03-01 16:00:00",17,0,22,374,"24.85"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Paradero Playa Langosta","16:45:00","2026-03-01 16:47:00",0,4,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Paradero Playa Las Perlas","16:41:00","2026-03-01 16:47:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Paradero Playa Tortugas","16:48:00","2026-03-01 16:49:00",0,5,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Base Forum","16:52:00","2026-03-01 17:02:00",0,8,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Base Forum","17:05:00","2026-03-01 17:05:00",15,0,22,330,"24.85"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Paradero Playa Tortugas","17:10:00","2026-03-01 17:16:00",25,0,22,550,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Paradero Playa Las Perlas","17:20:00","2026-03-01 17:27:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Paradero Playa Langosta","17:15:00","2026-03-01 17:27:00",24,0,22,528,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Parada Bodega Aurrera Tierra Maya","17:47:00","2026-03-01 17:30:00",0,20,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Parada Paseos Kusamil","17:55:00","2026-03-01 17:55:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Base de 3 Reyes","17:58:00","2026-03-01 18:08:00",0,44,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Base de 3 Reyes","18:00:00","2026-03-01 18:21:00",0,0,22,0,"24.85"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Parada Paseos Kusamil","18:05:00","2026-03-01 18:22:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Parada Bodega Aurrera Tierra Maya","18:10:00","2026-03-01 18:26:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Paradero Playa Las Perlas","18:41:00","2026-03-01 18:50:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Paradero Playa Langosta","18:45:00","2026-03-01 18:53:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Paradero Playa Tortugas","18:48:00","2026-03-01 18:53:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"ida","Base Forum","18:52:00","2026-03-01 18:58:00",0,0,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Base Forum","19:05:00","2026-03-01 19:04:00",35,0,22,770,"24.85"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Paradero Playa Tortugas","19:10:00","2026-03-01 19:10:00",29,0,22,638,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Paradero Playa Langosta","19:15:00","2026-03-01 19:15:00",21,0,22,462,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Parada Bodega Aurrera Tierra Maya","19:47:00","2026-03-01 19:47:00",0,35,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Parada Paseos Kusamil","19:55:00","2026-03-01 19:55:00",0,25,22,0,"0"
"2026-03-01","Sunday   ","Doceava Edición","Ruta 2",2,"regreso","Base de 3 Reyes","19:58:00","2026-03-01 19:58:00",0,25,22,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Base Torito","10:00:00","2026-02-28 10:00:00",5,0,12,60,"21.4"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Paradero Multiplaza Villas Del Mar","10:05:00","2026-02-28 10:06:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Paradero ISSSTE","10:14:00","2026-02-28 10:15:00",2,0,12,24,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Paradero Rehoyada","10:25:00","2026-02-28 10:30:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Paradero Playa Las Perlas","10:36:00","2026-02-28 10:40:00",7,5,12,84,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Paradero Playa Langosta","10:41:00","2026-02-28 10:45:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Paradero Playa Tortugas","10:44:00","2026-02-28 10:46:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Base Forum","10:48:00","2026-02-28 10:50:00",0,9,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Base Forum","11:00:00","2026-02-28 10:55:00",0,0,12,0,"21.4"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero Playa Tortugas","11:06:00","2026-02-28 10:59:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero Playa Langosta","11:09:00","2026-02-28 11:02:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero Playa Las Perlas","11:14:00","2026-02-28 11:06:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero Rehoyada","11:25:00","2026-02-28 11:17:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero ISSSTE","11:37:00","2026-02-28 11:27:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero Multiplaza Villas Del Mar","11:53:00","2026-02-28 11:41:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Base Torito","12:05:00","2026-02-28 12:05:00",0,0,12,0,"21.4"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Paradero Multiplaza Villas Del Mar","12:10:00","2026-02-28 12:15:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Paradero ISSSTE","12:19:00","2026-02-28 12:24:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Paradero Rehoyada","12:30:00","2026-02-28 12:35:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Paradero Playa Langosta","12:46:00","2026-02-28 12:52:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Paradero Playa Tortugas","12:49:00","2026-02-28 12:53:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Base Forum","12:53:00","2026-02-28 12:59:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Base Forum","13:00:00","2026-02-28 13:03:00",0,0,12,0,"21.4"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero Playa Tortugas","13:06:00","2026-02-28 13:09:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero Playa Las Perlas","13:14:00","2026-02-28 13:16:00",9,0,12,108,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero Rehoyada","13:25:00","2026-02-28 13:25:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero ISSSTE","13:37:00","2026-02-28 13:40:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero Multiplaza Villas Del Mar","13:53:00","2026-02-28 13:57:00",0,4,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Base Torito","14:00:00","2026-02-28 14:01:00",0,5,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero Playa Las Perlas","16:14:00","2026-02-28 16:27:00",11,0,12,132,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero Rehoyada","16:25:00","2026-02-28 16:33:00",0,6,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero ISSSTE","16:37:00","2026-02-28 16:47:00",0,2,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Base Torito","17:00:00","2026-02-28 17:00:00",0,2,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero Multiplaza Villas Del Mar","16:53:00","2026-02-28 17:00:00",0,1,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Base Torito","17:05:00","2026-02-28 17:08:00",0,0,12,0,"21.4"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Paradero Multiplaza Villas Del Mar","17:10:00","2026-02-28 17:20:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Paradero ISSSTE","17:19:00","2026-02-28 17:30:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Paradero Rehoyada","17:30:00","2026-02-28 17:44:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Paradero Playa Las Perlas","17:41:00","2026-02-28 17:52:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Paradero Playa Langosta","17:46:00","2026-02-28 17:57:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Paradero Playa Tortugas","17:49:00","2026-02-28 17:59:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"ida","Base Forum","17:53:00","2026-02-28 18:05:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Base Forum","18:05:00","2026-02-28 18:12:00",4,0,12,48,"21.4"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero Playa Tortugas","18:11:00","2026-02-28 18:19:00",4,0,12,48,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero Playa Langosta","18:14:00","2026-02-28 18:27:00",20,0,12,240,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero Playa Las Perlas","18:19:00","2026-02-28 18:32:00",1,0,12,12,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero Rehoyada","18:30:00","2026-02-28 18:42:00",0,15,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero ISSSTE","18:42:00","2026-02-28 18:53:00",0,3,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Paradero Multiplaza Villas Del Mar","18:58:00","2026-02-28 19:06:00",0,10,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",1,"regreso","Base Torito","19:05:00","2026-02-28 19:09:00",0,1,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Base Torito","11:00:00","2026-02-28 11:03:00",6,0,12,72,"21.4"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Multiplaza Villas Del Mar","11:05:00","2026-02-28 11:10:00",7,0,12,84,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero ISSSTE","11:14:00","2026-02-28 11:21:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Rehoyada","11:25:00","2026-02-28 11:35:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Playa Las Perlas","11:36:00","2026-02-28 11:47:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Playa Langosta","11:41:00","2026-02-28 11:51:00",0,11,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Playa Tortugas","11:44:00","2026-02-28 11:53:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Base Forum","11:48:00","2026-02-28 11:57:00",0,2,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Base Forum","11:55:00","2026-02-28 12:03:00",6,0,12,72,"21.4"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Playa Tortugas","12:01:00","2026-02-28 12:07:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Playa Langosta","12:04:00","2026-02-28 12:10:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Playa Las Perlas","12:09:00","2026-02-28 12:14:00",0,2,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Rehoyada","12:20:00","2026-02-28 12:26:00",0,2,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero ISSSTE","12:32:00","2026-02-28 12:37:00",0,2,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Multiplaza Villas Del Mar","12:48:00","2026-02-28 12:51:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Base Torito","12:55:00","2026-02-28 12:55:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Base Torito","14:00:00","2026-02-28 14:02:00",2,0,12,24,"21.4"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Multiplaza Villas Del Mar","14:05:00","2026-02-28 14:18:00",6,0,12,72,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero ISSSTE","14:14:00","2026-02-28 14:27:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Rehoyada","14:25:00","2026-02-28 14:43:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Playa Las Perlas","14:36:00","2026-02-28 14:55:00",0,3,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Playa Langosta","14:41:00","2026-02-28 14:59:00",0,2,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Playa Tortugas","14:44:00","2026-02-28 15:02:00",0,3,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Base Forum","14:48:00","2026-02-28 15:07:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Base Forum","14:55:00","2026-02-28 15:14:00",15,0,12,180,"21.4"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Playa Tortugas","15:01:00","2026-02-28 15:21:00",8,0,12,96,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Playa Langosta","15:04:00","2026-02-28 15:30:00",11,0,12,132,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Playa Las Perlas","15:09:00","2026-02-28 15:34:00",4,0,12,48,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Rehoyada","15:20:00","2026-02-28 15:44:00",0,15,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero ISSSTE","15:32:00","2026-02-28 15:59:00",0,4,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Multiplaza Villas Del Mar","15:48:00","2026-02-28 16:13:00",0,13,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Base Torito","15:55:00","2026-02-28 16:18:00",0,6,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Base Torito","16:00:00","2026-02-28 16:20:00",0,0,12,0,"21.4"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Multiplaza Villas Del Mar","14:05:00","2026-02-28 16:33:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero ISSSTE","16:14:00","2026-02-28 16:43:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Rehoyada","16:25:00","2026-02-28 16:56:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Playa Las Perlas","16:36:00","2026-02-28 17:07:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Playa Langosta","16:41:00","2026-02-28 17:10:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Playa Tortugas","16:44:00","2026-02-28 17:13:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Base Forum","16:48:00","2026-02-28 17:26:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Base Forum","16:55:00","2026-02-28 17:29:00",32,0,12,384,"21.4"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Playa Langosta","17:04:00","2026-02-28 17:32:00",8,0,12,96,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Playa Tortugas","17:01:00","2026-02-28 17:34:00",9,0,12,108,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Playa Las Perlas","17:09:00","2026-02-28 17:44:00",10,0,12,120,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Rehoyada","17:20:00","2026-02-28 17:56:00",0,17,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero ISSSTE","17:32:00","2026-02-28 18:09:00",0,15,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Multiplaza Villas Del Mar","17:48:00","2026-02-28 18:19:00",0,21,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Base Torito","17:55:00","2026-02-28 18:24:00",0,6,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Base Torito","18:00:00","2026-02-28 18:30:00",0,0,12,0,"21.4"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Multiplaza Villas Del Mar","18:05:00","2026-02-28 18:40:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero ISSSTE","18:14:00","2026-02-28 18:49:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Rehoyada","18:25:00","2026-02-28 19:04:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Playa Las Perlas","18:36:00","2026-02-28 19:12:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Playa Langosta","18:41:00","2026-02-28 19:16:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Paradero Playa Tortugas","18:44:00","2026-02-28 19:17:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"ida","Base Forum","18:48:00","2026-02-28 19:24:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Base Forum","18:55:00","2026-02-28 19:29:00",6,0,12,72,"21.4"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Playa Tortugas","19:01:00","2026-02-28 19:30:00",23,0,12,276,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Playa Langosta","19:04:00","2026-02-28 19:39:00",17,0,12,204,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Playa Las Perlas","19:09:00","2026-02-28 19:44:00",0,0,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Rehoyada","19:20:00","2026-02-28 19:54:00",0,7,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero ISSSTE","19:32:00","2026-02-28 20:06:00",0,23,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Paradero Multiplaza Villas Del Mar","19:48:00","2026-02-28 20:17:00",0,12,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 1",2,"regreso","Base Torito","19:55:00","2026-02-28 20:25:00",0,4,12,0,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 2",1,"ida","Base de 3 Reyes","10:00:00","2026-02-28 10:00:00",0,0,22,0,"24.85"
"2026-02-28","Saturday ","Doceava Edición","Ruta 2",1,"ida","Parada Paseos Kusamil","10:05:00","2026-02-28 10:05:00",7,0,22,154,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 2",1,"ida","Parada Bodega Aurrera Tierra Maya","10:10:00","2026-02-28 10:11:00",2,0,22,44,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 2",1,"ida","Paradero Playa Las Perlas","10:41:00","2026-02-28 10:36:00",7,5,22,154,"0"
"2026-02-28","Saturday ","Doceava Edición","Ruta 2",1,"ida","Paradero Playa Langosta","10:45:00","2026-02-28 10:39:00",0,0,22,0,"0"
